,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
247,2384332,0.64,True,Centrum-West,52.38,4.887,Entire home/apt,3,2,2,13,300.0,3,30,True,0,0,4,True,100.0,900.0,0.1,0.3,0.13,4.99,0.03287671232876712,1500.0
248,2388275,1.0,True,De Baarsjes - Oud-West,52.38,4.85,Entire home/apt,2,1,1,10,250.0,3,30,True,3,0,4,True,125.0,750.0,0.1,0.13,0.3,4.99,0.0273972602739726,1250.0
249,2400486,0.73,True,Slotervaart,52.34,4.832,Entire home/apt,2,1,1,4,130.0,4,7,True,0,2,4,True,65.0,520.0,0.09,0.16,0.2,4.99,0.4410958904109589,650.0
250,2435572,0.88,True,Centrum-West,52.38,4.887,Private room,2,1,1,4,125.0,3,30,True,4,7,4,True,62.5,375.0,0.07,0.18,0.12,4.99,0.8657534246575342,518.4520547945206
251,2455913,0.52,True,Centrum-Oost,52.34,4.9,Entire home/apt,2,1,1,9,225.0,3,1125,True,0,1,4,True,112.5,675.0,0.08,0.21,0.3,4.99,0.0136986301369863,1162.945205479452
252,2469007,0.25,True,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,4,2,2,11,400.0,3,1125,True,0,0,4,True,100.0,1200.0,0.08,0.19,0.22,10.99,0.15616438356164383,2000.0
253,2471617,0.49,True,Centrum-Oost,52.38,4.902,Entire home/apt,4,2,3,5,144.0,3,1125,True,0,9,4,True,36.0,432.0,0.05,0.21,0.21,4.99,0.019178082191780823,713.0410958904109
254,2474754,0.0,True,Centrum-West,52.38,4.887,Entire home/apt,2,1,1,10,255.0,5,1125,True,16,1,4,True,127.5,1275.0,0.1,0.25,0.22,4.99,0.9506849315068493,1275.0
255,2476314,0.0,True,Oud-Oost,52.34,4.918,Entire home/apt,5,3,2,10,170.0,12,1125,True,0,0,5,True,34.0,2040.0,0.07,0.26,0.19,4.99,0.0,850.0
256,2534166,0.84,True,Bos en Lommer,52.38,4.855,Private room,2,1,1,6,65.0,3,30,True,0,0,4,True,32.5,195.0,0.06,0.13,0.15,2.99,0.6767123287671233,303.7671232876712
257,2573607,0.0,True,Centrum-West,52.38,4.88,Entire home/apt,2,1,1,5,99.0,3,1125,True,0,0,4,True,49.5,297.0,0.04,0.12,0.16,4.99,0.0,495.0
258,2623099,1.0,True,De Baarsjes - Oud-West,52.38,4.875,Private room,2,1,1,9,117.0,3,14,True,7,1,4,True,58.5,351.0,0.08,0.22,0.16,4.99,0.4301369863013699,595.2465753424658
259,2633912,0.0,True,Centrum-West,52.38,4.883,Entire home/apt,2,1,1,9,136.0,3,4,True,0,0,4,True,68.0,408.0,0.06,0.11,0.18,4.99,0.005479452054794521,680.0
260,2638773,1.0,True,Watergraafsmeer,52.34,4.93,Entire home/apt,4,2,3,11,300.0,5,15,True,0,0,4,True,75.0,1500.0,0.08,0.26,0.36,4.99,0.4520547945205479,1544.4109589041095
261,2639773,0.66,True,Centrum-West,52.38,4.883,Private room,2,1,1,8,137.0,3,30,True,0,7,4,True,68.5,411.0,0.06,0.13,0.18,4.99,0.2136986301369863,733.3972602739726
262,2648251,0.91,True,Bos en Lommer,52.38,4.848,Entire home/apt,4,2,2,1,130.0,4,1125,True,1,2,4,True,32.5,520.0,0.06,0.11,0.21,4.99,0.0821917808219178,654.3150684931506
263,2667413,0.58,True,Noord-Oost,52.38,4.957,Entire home/apt,6,3,8,13,239.0,4,14,True,0,0,4,True,39.84,956.0,0.09,0.22,0.26,4.99,0.4438356164383562,1198.2876712328766
264,2668398,0.6,True,De Baarsjes - Oud-West,52.38,4.85,Entire home/apt,3,2,3,8,150.0,3,6,True,2,2,4,True,50.0,450.0,0.09,0.16,0.18,4.99,0.005479452054794521,737.6712328767123
265,2697739,0.95,True,De Baarsjes - Oud-West,52.38,4.855,Entire home/apt,4,2,4,12,281.0,3,1125,True,0,0,4,True,70.25,843.0,0.14,0.18,0.21,4.99,0.3232876712328767,1422.6027397260275
266,2708863,0.5,True,De Baarsjes - Oud-West,52.38,4.848,Entire home/apt,4,2,3,9,295.0,5,365,True,1,2,4,True,73.75,1475.0,0.13,0.15,0.23,4.99,0.29863013698630136,1412.3972602739725
267,2739228,0.99,True,Centrum-West,52.38,4.895,Private room,1,1,1,5,82.0,3,1125,True,0,0,4,True,82.0,246.0,0.05,0.1,0.15,4.99,0.0,409.24657534246575
268,2788545,0.36,True,Oostelijk Havengebied - Indische Buurt,52.38,4.934,Entire home/apt,4,2,2,3,185.0,5,20,True,0,0,4,True,46.25,925.0,0.09,0.17,0.18,4.99,0.0,925.0
269,2797128,1.0,True,Noord-West,52.4,4.926,Entire home/apt,4,2,3,4,140.0,3,20,True,0,0,4,True,35.0,420.0,0.06,0.18,0.18,4.99,0.0,906.0
270,2829553,0.64,True,De Pijp - Rivierenbuurt,52.34,4.887,Entire home/apt,2,1,1,5,200.0,100,100,True,30,0,4,True,100.0,20000.0,0.07,0.22,0.32,4.99,0.4931506849315068,1000.0
271,2853285,1.0,True,De Baarsjes - Oud-West,52.38,4.86,Private room,2,1,2,5,133.0,1,1125,True,3,2,4,True,66.5,133.0,0.06,0.05,0.18,4.99,0.8383561643835616,1221.7534246575342
272,2861667,1.0,True,De Baarsjes - Oud-West,52.38,4.86,Private room,2,1,2,3,138.0,1,1125,True,9,9,4,True,69.0,138.0,0.06,0.11,0.18,4.99,0.9013698630136986,1318.3287671232877
273,2892186,0.8,True,Oostelijk Havengebied - Indische Buurt,52.38,4.94,Entire home/apt,2,1,1,7,165.0,3,28,True,0,2,4,True,82.5,495.0,0.07,0.18,0.2,4.99,0.0,825.0
274,2902819,0.71,True,Centrum-Oost,52.38,4.902,Entire home/apt,2,1,1,13,260.0,3,30,True,0,0,4,True,130.0,780.0,0.13,0.13,0.16,4.99,0.12602739726027398,1300.0
275,2912309,0.78,True,De Pijp - Rivierenbuurt,52.34,4.906,Entire home/apt,4,2,2,8,200.0,3,30,True,0,0,4,True,50.0,600.0,0.12,0.22,0.27,4.99,0.0547945205479452,1198.0821917808219
276,2921938,0.38,True,De Baarsjes - Oud-West,52.38,4.86,Entire home/apt,3,2,4,5,170.0,4,1125,True,3,0,4,True,56.66,680.0,0.09,0.14,0.14,4.99,0.10410958904109589,992.8767123287671
